Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore_binned
0,0,0.1756756756756757,3,0.0,2,1,1,0.5614410176171823,2
0,1,0.6621621621621623,4,0.0,3,1,1,0.46539589530800185,3
0,1,0.08108108108108109,7,0.503915912632097,1,1,0,0.29387571513079497,1
0,1,0.28265154327115366,9,0.0,1,0,1,0.8213073848552536,4
0,1,0.1756756756756757,10,0.6216793838486376,1,1,0,0.45753934500744825,1
2,0,0.5,6,0.4615288223198511,1,1,0,0.8026505531278236,3
1,0,0.21621621621621623,1,0.0,2,1,0,0.5965677722222472,2
1,0,0.14864864864864863,7,0.5712700323864562,2,1,1,0.6319825043291634,1
0,0,0.48648648648648657,9,0.0,1,0,1,0.38308613472586633,0
1,1,0.22972972972972977,8,0.6103583331383671,1,1,0,0.44327978321929745,0
1,1,0.445945945945946,4,0.0,2,0,0,0.6179402632951446,3
2,0,0.22972972972972977,9,0.5083462771677537,2,1,0,0.0022870184102581795,0
0,1,0.24324324324324326,9,0.5174594593366574,1,1,1,0.30450177991998234,0
1,1,0.4324324324324324,2,0.0,2,1,0,0.26065564261386964,1
0,0,0.3108108108108108,2,0.5013399265016326,1,1,1,0.35259537285810794,1
0,1,0.22972972972972977,7,0.0,2,1,0,0.7539355508451057,1
2,1,0.24324324324324326,2,0.43822194899929295,2,0,1,0.35838902615199747,3
0,1,0.1891891891891892,9,0.0,2,0,0,0.04870190103154851,4
0,0,0.1756756756756757,2,0.22929652433782977,1,1,1,0.9094955068209013,1
1,1,0.6756756756756757,9,0.0,2,1,0,0.5521973348454777,0
0,1,0.27027027027027034,7,0.3200262704271683,1,0,0,0.632781230607523,4
2,1,0.40540540540540543,9,0.455041965445014,1,0,0,0.866390840325251,2
2,1,0.22972972972972977,4,0.5528895018690657,1,1,1,0.23622360935469336,0
2,1,0.7027027027027029,9,0.46574571372783274,2,0,1,0.5356222019202833,1
2,0,0.27027027027027034,5,0.4933096939877064,1,0,0,0.23506284850203193,1
2,0,0.1756756756756757,7,0.4665353171879468,1,1,0,0.59253913748763,0
0,1,0.5540540540540542,1,0.47414701323553327,1,1,1,0.604097691329522,4
0,1,0.1891891891891892,9,0.5843219850737007,1,1,1,0.38557617252447607,2
0,1,0.22972972972972977,9,0.4551379406674639,1,1,0,0.3557465737977977,1
0,0,0.40540540540540543,2,0.0,2,0,1,0.6898150273351105,0
0,1,0.2972972972972973,6,0.0,1,1,1,0.11363020168426084,0
2,0,0.27027027027027034,4,0.4990578047046911,2,1,1,0.07892903772310254,3
0,1,0.1756756756756757,3,0.0,2,1,0,0.07675398000509048,0
2,1,0.24324324324324326,6,0.28355245749379765,2,1,0,0.612166011854132,1
0,1,0.40540540540540543,8,0.0,2,1,0,0.11667794274353199,2
0,1,0.3243243243243243,7,0.6019457940074394,2,1,0,0.5968859026036987,0
0,1,0.1756756756756757,4,0.419449586084932,1,1,1,0.09845270223306325,3
0,0,0.5675675675675675,10,0.46926945517998964,1,1,0,0.7374613275567816,2
0,0,0.10810810810810811,3,0.47070055415726764,1,1,0,0.30626049787754733,2
2,1,0.4324324324324324,9,0.46357072706292823,1,1,0,0.926832612514495,2
2,1,0.47297297297297297,1,0.46807119974488454,1,0,0,0.374471862062827,0
1,0,0.28265154327115366,3,0.5536176461128102,1,1,0,0.3784080879724014,0
0,1,0.24324324324324326,4,0.0,2,1,0,0.15707055023754765,4
1,0,0.0675675675675676,3,0.5842379668972372,2,0,0,0.6272310005605535,3
0,0,0.4594594594594595,6,0.7639165766467174,1,1,1,0.6565676022060106,0
0,1,0.1756756756756757,4,0.0,2,0,0,0.761506223844377,4
2,1,0.25675675675675674,3,0.37729075578056415,2,1,0,0.6061982419321045,2
0,1,0.3243243243243243,1,0.0,1,0,0,0.6150353858793515,1
0,1,0.3108108108108108,10,0.0,2,1,1,0.7313007892253709,2
1,1,0.3108108108108108,9,0.0,2,0,1,0.9580319420504658,1
0,0,0.5810810810810811,1,0.0,1,1,0,0.30551407659431473,1
0,1,0.2972972972972973,4,0.36505682446606114,1,1,0,0.7060604287709475,0
1,0,0.10810810810810811,3,0.3051201386188313,1,1,1,0.924031695026875,2
0,1,0.10810810810810811,4,0.4743343004324984,1,1,0,0.7096420208129876,2
1,1,0.39189189189189194,2,0.0,2,1,1,0.5990425085595674,1
0,0,0.08108108108108109,4,0.0,1,0,1,0.47051203389923735,3
1,1,0.3378378378378379,7,0.5506242395069648,1,1,1,0.8868125906024025,3
0,1,0.28265154327115366,7,0.5900630012767335,1,1,0,0.8774254941346898,2
0,1,0.6486486486486487,8,0.0,2,1,1,0.23554974500064754,2
1,1,0.2027027027027027,8,0.0,1,1,0,0.599412843926595,2
0,0,0.2837837837837838,10,0.6382382185531983,1,1,0,0.1640785194986121,0
0,1,0.24324324324324326,10,0.0,2,1,0,0.6817549575984505,1
2,0,0.28265154327115366,6,0.4026047786971994,1,0,0,0.16290710762877852,2
1,1,0.27027027027027034,1,0.27134443311226486,1,0,1,0.8313459435376078,1
0,1,0.2027027027027027,6,0.683507714227717,1,0,0,0.39547806815550884,2
1,1,0.21621621621621623,9,0.0,2,1,0,0.25019724383678643,3
0,1,0.0675675675675676,1,0.4225309168355965,2,0,1,0.9571132043110117,1
1,0,0.22972972972972977,7,0.0,2,1,1,0.32973183939066175,1
0,1,0.2837837837837838,0,0.34613101279487624,1,0,1,0.7991713208611422,2
0,1,0.21621621621621623,8,0.0,2,0,0,0.24126609091168205,2
0,1,0.21621621621621623,9,0.0,2,1,0,0.8090232117167189,2
1,0,0.2837837837837838,3,0.3692214635830827,2,1,1,0.6283585582423121,2
0,0,0.2837837837837838,8,0.0,1,0,1,0.10503213056846927,3
0,1,0.14864864864864863,7,0.0,2,0,1,0.6293883065832787,1
0,1,0.1891891891891892,4,0.62177308723235,2,1,1,0.7584010773028823,4
0,1,0.3378378378378379,2,0.0,2,1,1,0.8265399845685263,2
1,0,0.3108108108108108,4,0.5046078270265031,1,1,1,0.83349634890132,2
2,0,0.25675675675675674,9,0.5787979493984988,1,1,0,0.7956822376536958,1
2,1,0.08108108108108109,6,0.5708347560557357,2,1,0,0.9302095350105934,4
2,0,0.14864864864864863,7,0.49115344002818045,1,1,0,0.9061340858051943,3
1,0,0.527027027027027,2,0.4744370513143405,2,1,1,0.14931530961206793,0
2,1,0.2837837837837838,0,0.6155481693782524,1,1,0,0.8576193026434024,1
0,0,0.1891891891891892,0,0.0,2,1,0,0.8006685138430719,1
1,1,0.37837837837837845,7,0.0,2,1,0,0.586364847842969,2
1,0,0.12162162162162166,1,0.46361723997181487,1,0,1,0.22778355332934294,0
2,1,0.48648648648648657,8,0.686304507140728,1,1,1,0.6845175214232959,2
0,1,0.12162162162162166,8,0.0,2,1,1,0.24541233687817185,0
0,1,0.35135135135135137,9,0.5976972961412341,1,1,0,0.28557692259610795,1
1,1,0.2972972972972973,1,0.4847753922718185,1,1,1,0.01623665060013231,2
1,0,0.3378378378378379,0,0.0,2,0,1,0.42759913571746105,4
0,0,0.5675675675675675,8,0.2764678280332864,1,1,1,0.05138820757382329,1
0,1,0.2027027027027027,6,0.3770394585307525,1,0,0,0.9876347191156755,2
0,1,0.24324324324324326,4,0.0,2,1,1,0.9545883631886845,3
0,0,0.09459459459459457,3,0.0,2,1,0,0.8980726659395971,2
2,0,0.2027027027027027,4,0.49122215318578155,1,0,0,0.5634337579238817,1
0,0,0.22972972972972977,8,0.0,1,0,0,0.8222905287454952,1
1,1,0.09459459459459457,6,0.0,2,1,1,0.3917742144374788,1
2,1,0.27027027027027034,1,0.45493227947649983,1,1,1,0.3049122691217011,0
2,0,0.2027027027027027,1,0.47388603077847274,2,1,1,0.13176668371829509,3
1,1,0.21621621621621623,6,0.33186494165818486,1,0,0,0.04826310912692162,2
1,0,0.527027027027027,4,0.0,2,1,0,0.6832563509815186,2
0,1,0.1756756756756757,2,0.0,2,1,1,0.29398657571798104,2
0,0,0.3108108108108108,4,0.5811504184826597,2,1,1,0.26156337930272344,1
2,0,0.35135135135135137,2,0.4875067004296446,1,0,0,0.3428492421026208,1
0,1,0.445945945945946,8,0.4787774590073604,2,0,1,0.8438903915323913,0
2,0,0.22972972972972977,7,0.625143419784503,2,1,0,0.15907874201986288,1
0,0,0.2837837837837838,5,0.5953798213449932,2,1,0,0.4803657249267305,2
0,0,0.27027027027027034,4,0.0,2,1,0,0.17665377043507652,1
2,1,0.48648648648648657,3,0.5356282704264509,1,0,0,0.2497399001604653,0
0,1,0.21621621621621623,9,0.0,2,1,1,0.5700282877014755,1
0,1,0.25675675675675674,1,0.7057416818119262,2,1,1,0.4804306811300479,1
1,1,0.5945945945945947,3,0.0,1,1,1,0.508307993413371,1
2,1,0.27027027027027034,2,0.5051168384741391,1,1,1,0.3978669962981465,4
2,1,0.3243243243243243,4,0.4767856144301458,2,1,1,0.9799299833134063,1
2,1,0.0675675675675676,0,0.7487549227656536,2,1,1,0.5205926665996602,2
0,1,0.2027027027027027,4,0.0,2,1,1,0.6591788015755504,1
0,1,0.36486486486486486,0,0.0,1,1,0,0.982704548284361,1
0,1,0.40540540540540543,2,0.43583149636571566,1,1,0,0.4434996542169777,0
2,1,0.36486486486486486,1,0.4940242869126665,1,0,0,0.5544028454717425,1
1,1,0.27027027027027034,9,0.0,2,1,0,0.44110932594062735,3
2,1,0.1891891891891892,5,0.24641678220826635,1,1,1,0.7806413012442688,2
1,0,0.27027027027027034,4,0.0,1,1,0,0.5945665311037204,0
2,1,0.2972972972972973,1,0.37087424619294634,2,1,0,0.3593029634330078,2
0,1,0.36486486486486486,5,0.0,1,1,0,0.7125776511656863,1
1,1,0.25675675675675674,8,0.0,1,1,1,0.9303427477324083,1
0,1,0.05405405405405406,4,0.0,3,1,1,0.9311973293449525,0
1,0,0.37837837837837845,1,0.0,3,1,1,0.8871847761461219,3
2,1,0.2027027027027027,8,0.3856522781819503,1,1,1,0.8739154589263275,1
2,1,0.3378378378378379,2,0.5376526780255682,1,1,1,0.48922407089877085,2
1,1,0.05405405405405406,10,0.0,2,1,0,0.8808449206899258,1
0,1,0.21621621621621623,7,0.0,2,1,0,0.274987311288228,0
0,0,0.28265154327115366,8,0.4653502942170664,2,1,1,0.7929436761210695,0
0,0,0.5675675675675675,2,0.0,2,1,1,0.2190708212634306,2
0,1,0.1891891891891892,9,0.0,2,1,0,0.8762896856649809,3
0,1,0.1756756756756757,1,0.0,2,0,1,0.9113835371277956,2
1,0,0.445945945945946,5,0.0,2,1,0,0.2750805201896781,2
0,0,0.12162162162162166,9,0.5406059488137196,1,1,0,0.7654171973423461,0
0,1,0.22972972972972977,4,0.5001086696196053,1,1,1,0.4588634714615245,1
2,1,0.2027027027027027,4,0.3509268643695136,1,0,1,0.9347438180346221,2
2,1,0.28265154327115366,1,0.3544810564321155,1,1,1,0.050219545966639814,1
0,0,0.27027027027027034,1,0.0,1,1,0,0.2250404913669255,1
1,1,0.13513513513513514,8,0.5371378076253989,1,1,0,0.39675934051701933,4
1,0,0.35135135135135137,5,0.0,3,1,1,0.8710513854073063,1
0,1,0.24324324324324326,2,0.6082422548533551,1,1,1,0.35844033105161544,1
2,1,0.14864864864864863,1,0.42740002524530984,2,1,0,0.12457859725603793,2
1,1,0.22972972972972977,3,0.0,2,0,0,0.4073992066242326,3
2,0,0.28265154327115366,7,0.44355929532982896,1,1,1,0.7458645800673964,2
1,1,0.27027027027027034,2,0.38580919448211026,2,1,1,0.022717619532665368,2
0,0,0.25675675675675674,10,0.4934524611167826,1,1,0,0.40886534664060414,2
0,1,0.6621621621621623,2,0.0,2,0,1,0.5432232278182566,1
1,0,0.3108108108108108,1,0.334031478677259,1,0,1,0.5627087386845444,1
1,0,0.4324324324324324,1,0.0,4,1,0,0.44281888920391893,2
2,1,0.4594594594594595,1,0.3923630506712905,2,0,0,0.4601559448927372,0
0,0,0.1891891891891892,9,0.44132815040560897,1,1,1,0.07274714735257216,0
2,0,0.1756756756756757,1,0.5138657293086608,1,1,1,0.014193505479773319,1
2,0,0.445945945945946,5,0.5705100026867482,1,0,0,0.23894206896758638,2
0,1,0.2837837837837838,9,0.0,2,1,0,0.09518734039100733,2
0,1,0.12162162162162166,8,0.0,1,1,0,0.8596377954094615,4
2,1,0.10810810810810811,4,0.4714544060498827,2,0,0,0.3021074512615955,0
1,0,0.22972972972972977,8,0.47502446112682645,1,0,0,0.6060504278158564,2
0,1,0.7567567567567568,10,0.0,2,1,1,0.2697177580458934,1
1,1,0.1756756756756757,7,0.4880440102194481,2,1,1,0.9038761701742515,2
0,1,0.36486486486486486,2,0.0,2,1,0,0.3873577426644244,0
2,1,0.35135135135135137,9,0.5715112060039995,1,0,0,0.7344675916550031,0
2,0,0.10810810810810811,5,0.6183527343711545,1,0,1,0.6751794296355302,3
0,1,0.5675675675675675,7,0.3067444634592476,2,1,1,0.4182013882325762,0
0,0,0.22972972972972977,2,0.3153717511360888,1,1,1,0.6349903915823961,3
2,1,0.5405405405405406,2,0.5107150078344559,2,1,0,0.7381892470730954,1
0,0,0.12162162162162166,6,0.0,1,0,0,0.03904462876204677,0
0,0,0.27027027027027034,3,0.4938037989846794,1,1,0,0.10583770750106633,2
2,0,0.445945945945946,1,0.47725261678954994,2,0,0,0.2747408877547806,1
0,1,0.5,7,0.47347351269194604,1,1,1,0.47509757181810863,1
2,1,0.39189189189189194,1,0.731689667306754,2,0,1,0.17019605372313054,2
0,0,0.3108108108108108,1,0.0,2,1,0,0.1587887643269932,0
1,1,0.39189189189189194,7,0.5685317891419581,1,1,0,0.9465838487575562,1
0,0,0.28265154327115366,5,0.0,2,0,0,0.3648264409251083,3
1,1,0.37837837837837845,8,0.0,2,1,1,0.3036669001889681,1
0,1,0.4594594594594595,8,0.0,2,0,1,0.8911724069648651,0
0,1,0.2972972972972973,1,0.0,2,1,1,0.5127288656066654,1
2,1,0.2837837837837838,9,0.5245447663631079,4,0,1,0.034852578421239226,1
0,1,0.10810810810810811,9,0.5445365885407897,1,1,0,0.7661552678280775,2
0,1,0.10810810810810811,8,0.0,2,1,0,0.8301767818826696,1
2,0,0.5405405405405406,1,0.5707983667791174,1,0,0,0.5131339042878594,2
0,0,0.14864864864864863,1,0.5529744766092082,2,0,0,0.7735190210665117,1
2,1,0.4594594594594595,9,0.5415346525754741,2,0,0,0.27016100037553586,2
0,0,0.4594594594594595,2,0.0,1,1,0,0.6866695269398226,0
0,1,0.0675675675675676,2,0.0,2,1,0,0.09177181420825688,3
2,0,0.1756756756756757,1,0.4337314803791452,1,1,1,0.6608717632533907,4
2,1,0.22972972972972977,8,0.5864046633435911,2,1,1,0.4237860715698349,1
1,1,0.1756756756756757,4,0.41223952721202467,2,0,1,0.18235586498510603,1
1,0,0.4189189189189189,2,0.322108669699319,1,1,1,0.10004560435521592,1
2,1,0.2837837837837838,9,0.5308577279324845,2,0,1,0.2664149926317963,2
1,1,0.09459459459459457,7,0.6400967819244858,2,1,1,0.14191325271563432,1
2,0,0.3243243243243243,10,0.6617485609396231,1,1,0,0.49145473392709,1
1,1,0.39189189189189194,1,0.0,1,0,0,0.6444169418179436,0
0,0,0.13513513513513514,9,0.0,2,1,0,0.9291378826677947,4
0,1,0.28265154327115366,1,0.0,2,0,1,0.784308001414135,2
0,0,0.2837837837837838,2,0.48834413207370375,2,1,0,0.4423024898877843,0
2,1,0.09459459459459457,6,0.6887765466847516,2,1,1,0.5400369235261967,1
0,1,0.22972972972972977,6,0.39761498383666455,1,1,1,0.06790618504067138,0
0,1,0.24324324324324326,5,0.5657758096125802,1,1,1,0.9257509092118296,2
0,0,0.24324324324324326,7,0.0,1,0,1,0.21039009225381022,2
2,0,0.40540540540540543,6,0.446248873397163,1,1,0,0.5587744629612128,4
1,0,0.5405405405405406,8,0.0,2,1,1,0.3285159732754478,2
1,0,0.6891891891891893,1,0.4197071807122964,1,0,1,0.6713079099053959,0
0,1,0.4324324324324324,6,0.0,1,1,0,0.46783062782495727,1
1,1,0.25675675675675674,9,0.0,3,1,1,0.0532316336210108,1
0,0,0.22972972972972977,0,0.5419895783184321,2,1,0,0.9339257399081612,1
1,0,0.25675675675675674,9,0.33105576849947327,2,1,0,0.045799173821099916,1
0,1,0.4594594594594595,5,0.0,1,1,1,0.7990631605318308,2
0,1,0.10810810810810811,2,0.0,2,1,1,0.1569540891155105,0
1,0,0.14864864864864863,6,0.6280496993819285,2,1,1,0.5055023254720825,1
2,0,0.040540540540540515,1,0.485565394300132,2,1,1,0.4990813122653213,1
0,0,0.4189189189189189,3,0.6703823851349368,1,1,0,0.7038371664493959,2
0,1,0.4594594594594595,6,0.5571228541436885,1,1,0,0.13718220090018596,2
2,0,0.12162162162162166,2,0.6019478267052571,1,1,0,0.8516263303145449,1
0,0,0.28265154327115366,7,0.0,2,0,1,0.6125931026413022,2
0,1,0.013513513513513542,7,0.5715089740220821,1,1,0,0.16637218854400593,3
1,1,0.28265154327115366,5,0.0,2,0,0,0.14130489461743595,0
0,0,0.25675675675675674,4,0.44529266842964016,1,1,1,0.417372559079392,3
2,0,0.2027027027027027,4,0.2811542327803293,1,0,0,0.44294840157235016,2
1,1,0.27027027027027034,7,0.0,2,1,1,0.030963357000593553,0
2,1,0.2837837837837838,4,0.5675867440840223,2,1,0,0.7331993705398866,0
0,0,0.1756756756756757,7,0.4941247659557712,1,1,0,0.5107596275444305,1
2,1,0.28265154327115366,6,0.28039065582364536,2,0,1,0.8903973329452962,1
1,1,0.12162162162162166,2,0.0,2,1,1,0.7685087425849167,0
1,0,0.24324324324324326,0,0.33654528816859475,1,1,1,0.9072762948861616,1
1,1,0.5675675675675675,4,0.0,1,1,1,0.2581551038124141,2
0,0,0.28265154327115366,2,0.5363592046475922,1,0,1,0.5915654945047252,3
2,0,0.25675675675675674,7,0.28002955303485977,2,1,0,0.6980468134706863,1
0,1,0.12162162162162166,5,0.5190625404920381,2,1,1,0.9621697872146789,1
0,1,0.1756756756756757,8,0.0,2,1,1,0.14199266029905855,4
1,1,0.10810810810810811,8,0.0,2,1,1,0.8983072383412615,0
0,0,0.527027027027027,9,0.45446196900103947,2,1,1,0.3558119300393187,0
2,0,0.7972972972972974,6,0.5385475832040013,1,1,0,0.18914336319118474,3
2,0,0.2972972972972973,6,0.45811695896130583,2,1,1,0.9745130159930273,2
2,0,0.36486486486486486,5,0.5048855094911245,1,1,0,0.6205949168145558,3
1,1,0.3108108108108108,5,0.0,2,1,1,0.6731378846679857,4
0,0,0.08108108108108109,2,0.3484011775458315,1,1,0,0.31667559251908556,1
2,1,0.22972972972972977,2,0.5096209779835311,2,1,0,0.6954270132797682,2
0,0,0.1891891891891892,2,0.0,2,1,0,0.2731087318838949,1
0,0,0.08108108108108109,3,0.13769662415524966,1,1,1,0.058138502226962666,1
2,1,0.09459459459459457,7,0.6592853297528093,1,1,1,0.17635764215482574,1
0,1,0.3243243243243243,0,0.0,1,1,1,0.8041637976426749,2
1,1,0.24324324324324326,3,0.4465152763817374,1,1,1,0.9347731208330395,3
0,1,0.16216216216216217,5,0.0,2,1,0,0.8319042468555747,2
0,1,0.12162162162162166,7,0.0,2,1,0,0.5573530772188744,2
0,0,0.24324324324324326,3,0.0,1,1,0,0.32995811099960043,0
1,1,0.5675675675675675,3,0.0,2,1,1,0.4692110096514217,0
0,0,0.2837837837837838,3,0.0,2,1,1,0.7267870581640545,2
0,1,0.22972972972972977,6,0.3349043430342575,1,0,1,0.821298984052977,1
0,1,0.3243243243243243,4,0.3580685289393794,3,1,0,0.4299008555317032,0
0,1,0.3243243243243243,9,0.5290564786682913,2,0,0,0.8733637562387208,2
0,1,0.22972972972972977,9,0.3689407520001448,2,1,0,0.8076180775264037,3
2,1,0.13513513513513514,1,0.4756365024540442,2,0,1,0.29485450860557183,0
2,1,0.39189189189189194,2,0.5456839866736332,1,1,1,0.8409455102962332,4
0,0,0.37837837837837845,7,0.0,1,1,1,0.5452819744285579,0
0,1,0.36486486486486486,6,0.0,1,1,0,0.6500534301025748,0
2,1,0.25675675675675674,9,0.48827147309092717,1,0,1,0.9985066573857803,4
2,1,0.3378378378378379,1,0.5406389901174617,2,0,1,0.5069048094092986,1
0,1,0.2027027027027027,8,0.0,2,1,0,0.6925296365802933,1
0,0,0.3243243243243243,4,0.0,2,1,0,0.08714872270301813,1
1,1,0.1891891891891892,1,0.0,1,0,1,0.45582158096098174,1
0,1,0.09459459459459457,2,0.5416674554995616,1,1,0,0.3682591687506157,3
2,1,0.25675675675675674,8,0.5511904853480551,2,0,0,0.7621294333608859,1
2,0,0.14864864864864863,8,0.5182829809505526,2,0,1,0.3492232008156779,1
2,1,0.25675675675675674,3,0.4643717694303692,1,1,1,0.7476020459953925,1
2,0,0.25675675675675674,4,0.4338923425044806,1,1,0,0.39775548564887947,1
2,0,0.35135135135135137,3,0.44544141408170945,3,1,1,0.5236044542253785,0
0,0,0.13513513513513514,4,0.5651402527615894,1,1,1,0.1099621513854573,0
2,0,0.3243243243243243,4,0.3885872546897428,2,0,0,0.009955550755097112,2
0,0,0.16216216216216217,10,0.0,2,1,1,0.6203598943699123,1
2,1,0.3108108108108108,3,0.3648370938176532,1,1,0,0.9573774295445214,1
0,1,0.37837837837837845,2,0.0,2,1,1,0.8456355581958077,0
0,1,0.4594594594594595,1,0.0,1,0,0,0.31789520899245877,0
1,0,0.1756756756756757,3,0.5571968682583436,1,0,1,0.603317566827632,2
2,0,0.14864864864864863,9,0.5544330369354347,1,1,0,0.7093700948440576,2
1,0,0.0675675675675676,5,0.0,1,1,1,0.903140499917742,1
0,1,0.1891891891891892,3,0.473614725405044,2,1,1,0.3656150662388258,1
2,0,0.14864864864864863,9,0.3946925622271577,2,1,0,0.05464931900996544,0
2,1,0.2837837837837838,1,0.4597133043141142,1,1,1,0.5383650138588235,1
0,1,0.22972972972972977,4,0.5905682263264739,1,1,1,0.0208224885476563,0
0,1,0.3108108108108108,8,0.40960224129247064,1,1,0,0.2782879264969805,1
0,0,0.24324324324324326,10,0.0,1,0,0,0.6034714815264858,0
0,0,0.2972972972972973,10,0.0,2,1,0,0.7709611267876081,2
2,0,0.1756756756756757,1,0.5184956170850086,2,1,1,0.022275277288981096,4
2,1,0.16216216216216217,1,0.23383207102134576,1,1,1,0.39333226323113857,1
0,1,0.27027027027027034,3,0.0,2,1,1,0.40028687739679136,4
1,0,0.37837837837837845,1,0.0,2,1,0,0.5213520891245114,1
2,0,0.39189189189189194,5,0.43160663359374324,2,1,1,0.22926174449659942,4
1,1,0.14864864864864863,3,0.24025938180717124,1,1,0,0.7713728161039379,0
2,0,0.2027027027027027,10,0.40727858868913674,2,1,0,0.11611283877610311,2
0,1,0.22972972972972977,6,0.0,2,1,1,0.22599653266886985,1
1,0,0.21621621621621623,10,0.0,1,1,0,0.11613009042363545,2
1,0,0.05405405405405406,3,0.0,1,1,0,0.4271142894146391,1
1,1,0.10810810810810811,8,0.5944025321197145,1,1,1,0.8898582814658799,0
0,1,0.14864864864864863,8,0.40849362384544263,1,0,1,0.9061514374622776,0
0,1,0.25675675675675674,8,0.429651935572726,1,1,0,0.08478384685737486,2
1,0,0.12162162162162166,7,0.0,2,1,1,0.8153221132618164,1
0,1,0.2837837837837838,3,0.4507663250844198,1,1,1,0.301647107298747,1
0,0,0.7162162162162162,1,0.41574158655412646,1,1,1,0.12820454353390748,0
2,1,0.05405405405405406,7,0.5777435372266086,2,1,0,0.5112209215980126,0
1,0,0.0675675675675676,10,0.280662917760753,1,0,1,0.4544657014744908,1
2,1,0.445945945945946,3,0.4172095929466821,1,1,0,0.37130445957588953,3
1,0,0.24324324324324326,8,0.45014320356125476,1,0,1,0.04922585106877706,3
2,0,0.3378378378378379,4,0.5607124390624098,1,0,1,0.10062205940667332,1
0,0,0.35135135135135137,4,0.51656826084248,1,0,0,0.34930290842775485,2
0,0,0.2837837837837838,5,0.55624994992987,2,1,0,0.308152628576029,1
2,0,0.28265154327115366,1,0.3787957094452174,1,0,1,0.5823534147511087,0
0,1,0.0675675675675676,10,0.0,2,1,1,0.8505194746098252,1
2,1,0.4189189189189189,8,0.5310183110600804,1,1,1,0.33940136283015027,4
1,1,0.47297297297297297,2,0.4426538679509278,2,0,0,0.13266561956666859,2
1,0,0.25675675675675674,2,0.5197525417590864,1,0,0,0.17270229306898807,2
0,0,0.3108108108108108,5,0.0,3,1,0,0.0171460874513516,4
2,1,0.16216216216216217,5,0.4439066076589105,2,1,0,0.013463835796318548,2
1,0,0.22972972972972977,3,0.0,2,1,1,0.08623893581837065,3
0,0,0.445945945945946,3,0.0,3,1,1,0.3864518061474871,2
1,1,0.21621621621621623,3,0.0,2,1,0,0.13617685488964193,3
1,1,0.2027027027027027,4,0.31599128554545797,1,1,0,0.5877370288862586,3
1,1,0.5135135135135136,1,0.0,3,1,0,0.9387041962507419,2
1,1,0.2027027027027027,5,0.46422944072631245,2,1,1,0.16374548769407477,3
1,0,0.28265154327115366,1,0.4457079366367437,2,1,0,0.06332154720775833,2
0,0,0.12162162162162166,4,0.0,2,0,0,0.9513790066951393,1
